,V1,V2,V3
0,-0.976281146920165,0.03790777948434179,-0.0038978591909325025
1,0.8815073929819666,0.058149938798900375,
2,-0.9743046321814162,-0.14329978352226508,-0.6071589014879029
3,0.379662205900008,0.2918564987527591,
4,-0.1584681648871105,-0.20055606180654695,-0.4462951493542545
5,-0.12166055078315263,0.08279773782366961,
6,-0.06355726038363171,-0.037859669037846586,-0.19320074108798804
7,-0.04645355985548238,0.1572907860136823,
8,0.037715203657127605,-0.07412990874616368,-0.17390440911153376
9,1.187370591305705,-0.9592377819960539,
10,-0.5353651914583608,0.35654061192016273,0.053464309777759386
11,0.1016767364294009,0.1558843671104684,
12,-0.03018075832205706,-0.0006463358812475867,-0.39813122962843195
13,-0.007579724075132204,0.02201925245387657,
14,0.0034169142101138374,0.09550958207792995,0.08561879549090914
15,0.1606832935116632,0.08911113383828653,
16,-0.11427957394041938,0.7144834915027228,-0.20621617953088747
17,0.05152747831484706,-0.34914002885328366,
18,-0.09094174428312424,0.1635099646298448,-0.04120774578465877
19,0.04062181349647332,-0.14525315668928654,
20,-0.016626967418056405,0.06911057261285403,-0.12873670057856837
21,-0.08917442927114813,-0.04044520766841886,
22,0.03631808361831014,-0.7054332213613884,0.00901133026741131
23,-0.01769292796858466,0.1778634740234546,
24,-0.01794975553996459,-0.32703934845460086,0.021660259451457525
25,-0.15941021394626698,0.649739414394537,
26,-0.2151894417757183,-0.2899690254070715,-0.0372267018629807
27,0.09666490937241451,-0.08246749060312772,
28,-0.04553289367244919,0.060401915680853076,-1.5921128853329323
29,1.1315273030444348,-0.011893899714011436,
30,-1.9535461334279407,-0.07384997534915011,0.32691809384899023
31,0.8809757410450998,0.11770830687449828,
32,-0.392138707142582,-0.3458734338848616,-0.9867827048506039
33,0.4281535287464231,0.8617044774878011,
34,-0.18040991532848116,-0.49209679272508294,0.008879287825856702
35,0.021178010802515926,0.2669137572428433,
36,-0.009548932480610027,-0.8499406028361013,-0.18637660509372372
37,0.020258609701277047,-1.0536848523936062,
38,-0.012215774851009064,0.5295414600130134,0.037368849904508054
39,0.05134145312777674,-0.2602850280449838,
40,-0.675068604819895,0.12610941830998187,0.23586335746032577
41,0.8232171244770984,0.42949750309750584,
42,-0.055030159964636505,-0.30221550099984806,-0.5195825337361011
43,0.021030106818232867,0.12336141065539259,
44,0.013365856243618465,0.2079322445986852,0.7107634195203305
45,-0.00601547890245126,-0.3051937705851756,
46,-0.054287862928234856,0.1661617613784642,0.42927187486705864
47,0.024545277364730864,-0.3093126692333597,
48,0.0890426101399251,-0.3958520470418959,-2.7075026457365174
49,-0.04568299904904594,0.19071650096338302,
50,0.015296233321305551,-0.09159038141577222,0.8392759923455139
51,-0.006938204311342881,0.045210765839434626,
52,0.011274582765428887,-0.0038234294135951682,-0.15321763530853202
53,0.2038359820205944,0.06919162628658376,
54,-0.11747341907602564,-0.052185767873920125,0.045518857988273584
55,0.06610782642019053,0.05629668395681975,
56,-0.028797898706434573,-0.024067253003075575,-0.11194572805727142
57,-0.6290618412061192,0.015515389875120085,
58,0.27626438837639633,0.015912812873795278,0.006202820683806185
59,-0.12479629891468404,-0.2951267043076198,
60,0.056263084665685595,0.15541156514945853,0.21166018240076595
61,-0.021903699892005912,-0.3398229805968111,
62,-0.8394936460277252,1.186806432275944,-0.3341707612270795
63,0.3785283618550833,-0.5285450379898529,
64,-0.20179613815472594,0.22721839648181633,-0.4530416711176069
65,-0.20726190324065424,-0.08851031969086796,
66,0.10786432987637992,-0.11147532457756495,-0.04842405824228157
67,-0.008882976776273373,0.03734334293657683,
68,-0.023871298233262384,-0.03929388026466376,0.08945547734672221
69,0.07055517376515803,3.4175402199321163,
70,-0.03736570947592627,-1.736036578920192,-0.23185741832363282
71,0.016877181412574063,0.5747765402858065,
72,-0.14025249808617363,0.32922411487976005,0.020018726158382474
73,0.4610395097177851,1.228941324603841,
74,-2.0888188654375086,-0.578591688592285,0.051453894868286734
75,0.9417489985490642,0.3866449368938787,
76,-0.3910367084143366,-0.32051668930287514,-0.791540086720205
77,-0.6645214522456525,0.17556981764616075,
78,0.2989452564470767,-0.027445188546601048,0.14486852820631033
79,-0.13483717627264574,-0.20095207287439618,
80,0.11688754366557033,0.07315421836929373,0.2826941409591117
81,0.141772693872695,-0.04740592621190378,
82,-0.0705124034264286,-0.020041492662355803,-0.137089310086959
83,-0.23360399869402623,0.0043271196789121235,
84,0.36091126668673784,-0.007442833936415552,-0.034162289403841396
85,0.017911401753110817,-0.031681887406651864,
86,-0.017937509599529375,0.014106616023254989,0.23603471866349188
87,0.012408061194554752,0.07410734891520973,
88,-2.6215564541845135e-05,-0.033327691363730684,-0.06972791051935633
89,0.01817045459023205,0.012596424308522725,
90,-0.007341292792100114,-0.01642220350370352,0.016649028289043147
91,0.2816663610698632,0.550741103530625,
92,-0.6519514999728403,-0.2940717535586793,0.2551187196580529
93,0.4067117394647446,0.1794367696566318,
94,-0.17787418540594363,0.02067402660747472,-0.6835639522717556
95,0.07917777328087813,-2.7546820715575182e-05,
96,0.12591557398906655,0.009107010985297223,-1.5318859820426747
97,-1.3439923579531574,-0.07224420162571599,
98,0.762695994962588,0.1576037106346667,0.4650085472326611
99,-0.33813651278150636,-0.2725119600022455,
100,0.006968745661733999,0.25557105541046604,0.3946867887032351
101,0.004981349823133734,-0.12971080615825056,
102,-0.005057879506891198,0.06498515818154962,-0.07116721660464778
103,1.7302268846767295,1.0471398838026913,
104,-0.16191834558899942,-0.4992083802894381,-2.3925070170606384
105,0.0815657343815589,0.27880153810912783,
106,-0.073985971462111,-0.14573293854285485,0.26487599020455477
107,0.013501628360246456,0.0383365928684052,
108,-0.009522121283754657,-0.004323424901631113,-0.21601548271348528
109,-0.01329025167807936,0.0320539158426461,
110,-0.0674547292563761,1.0751920926238308,0.04415015247701576
111,0.009774994450654079,-0.5602894470408093,
112,-0.006513999811350672,0.27398204306755175,-0.019731246450295503
113,-0.010872442238169388,-0.1358710093561101,
114,-0.029190875093758693,0.07248786128596593,0.03481547352900377
115,-0.06698668509785173,-0.034712164245676205,
116,1.6891960961901216,-0.06991509331385422,-0.02015747809856063
117,-1.0813538331541381,-0.06925398665079484,
118,0.3810075888395789,0.15952184175210268,0.751638001302744
119,-0.163707806053861,-0.1180946885427545,
120,0.07042603704366059,-0.009832050388254632,0.2057457941547646
121,-0.0241412743275538,0.2712110632822846,
122,0.06192775582916393,-0.14036309841927835,0.01550380742376737
123,0.17336247458722173,0.03597325667660749,
124,-0.03564729810970055,0.5920092098633049,0.21893280550521213
125,-0.08206697303289176,-0.28854014392917693,
126,0.17344977226715763,0.13467506198360119,-0.017228025288620705
127,-0.6279669249849807,-0.08584306517985651,
128,0.28299358671717095,0.09907337791585272,0.13952408827168578
129,-0.13996226420774607,-0.08047628629269765,
130,-0.056263694469664116,-0.05578530384416643,0.1628121849986187
131,0.0460811087160652,0.00658687215517148,
132,-0.021392895863886995,0.009141832675776018,-0.06128556549761516
133,0.1157212863828873,-0.01033797118072086,
134,-0.3779794722814517,-0.014603446494861925,-1.1467228819935422
135,0.2310433589295463,0.04514836490180177,
136,-0.09182876637591197,0.09225602139956808,-0.041664482475456906
137,0.04160703074503948,-0.4742482211376141,
138,-0.30437003434075915,0.27951415037576244,-0.06068179300529029
139,0.13564110436092075,-0.46570943217336513,
140,-0.43115494871966326,0.2041197593303758,-0.19889403929921434
141,-0.7089345595886865,-0.8270515594515333,
142,3.847584347729872,-0.6744569782242039,-0.3342537032614055
143,-1.6433228850418995,0.23724859807156654,
