time_index,V1,V2
0,-0.13666476276531314,-0.0004540059514708489
1,0.13246939899454543,-0.09971378367924658
2,-0.1338195568898569,0.11977996011230778
3,0.11857388315688104,-0.14256215817658213
4,-0.46426829519273216,0.239411730857372
5,0.4381889946390551,-0.40077209385754
6,-0.4261322555878295,1.1586243990860523
7,0.38584826298240665,-1.4501239951404523
8,-0.3482912845279162,0.7558768702627857
9,0.8645088631880392,-0.47899136196919295
10,-0.8353599329854967,0.7124865108933007
11,0.845132088696325,-0.7767893976085372
12,-0.21353015608366688,1.1538115129827746
13,0.2149689306904558,-0.5358472164005024
14,0.15880181293320453,0.8688725256290672
15,-0.2270025148755862,-0.17287542380983628
16,0.21977645900046427,-0.09879993839274497
17,0.005444784917582879,0.0639744877570387
18,0.025514119312855785,-0.1188319497227225
19,-0.02472765745186195,0.053701324701841066
20,0.1013675554390733,-0.0414608058375774
21,-0.0927466116973448,-0.08236518839307355
22,0.1036677859249308,-0.04590608544421257
23,-0.10496847943860901,0.09711653895197213
24,0.10265631286732936,-0.10908525142951397
25,-0.09596306888872048,0.13824222336275022
26,0.08064999480630874,-0.11545006863345426
27,-0.993437527699073,0.09697765651373408
28,0.9628859958199586,3.2477142562321286
29,0.5466362926305389,-0.4822339564104501
30,-2.4377888610998437,0.5182790205156942
31,2.2867822063406615,-0.7000650000221085
32,-2.217760235081625,0.7986881065664995
33,2.151635797540618,-1.1671698062904925
34,-1.9411213275123715,0.9963508029700203
35,1.9948015300292534,-1.0098084075186757
36,-1.711930249125134,0.9791191855943703
37,1.9275944270406393,-0.9582259812708118
38,-1.8967122516537176,2.1040145687504346
39,1.8384717406815527,-1.405715372114789
40,-1.794529520778651,1.1650786743776098
41,1.7477556071952143,-1.0948297167260483
42,-1.6994131828511414,1.0811651392549821
43,1.5685981094835046,-1.045500350390826
44,-0.8156952662843576,1.0805917442765196
45,0.790316608433392,-0.898524828757761
46,-0.7921151605880214,0.9416909521538765
47,0.8239045611400532,-0.734051631051195
48,-0.9761382107094192,0.6444300351420452
49,0.9334168940560389,-0.777387460638619
50,-0.939346503573052,0.843686974866973
51,0.1409910006385091,-0.8912486885006461
52,-2.0097279290757943,0.2945209199079964
53,1.9480168282623282,-0.7880868936006913
54,-1.9164733804657055,0.5840908504611169
55,1.82867086341088,-1.0818917113655995
56,-1.7269992948662796,1.0589140817093583
57,1.6013277512957842,-1.0669842392373348
58,-1.0663676638540456,1.075083170418144
59,0.5446404804350804,-0.9378922989188131
60,-2.707565458552897,0.7818899124712496
61,2.6232956502777163,-0.49551714269979835
62,-2.5364918941244783,1.2263392234585968
63,2.9158147279877453,-0.9045511264631617
64,-2.838345844899699,0.4897211461150299
65,2.7458982630734465,0.1895468833068007
66,-2.662097441018241,0.48637972317198663
67,3.992550894427538,-0.48295756062434325
68,-4.461828198389866,-0.3877367023171783
69,4.3287868100892215,0.9545672080224791
70,-4.195908744339153,-1.0483801316646593
71,3.9786356229710376,1.033913834553008
72,-3.862128075730517,-0.9341935504185729
73,3.7437050952015283,1.0625150728598096
74,-3.691324257855294,-0.766999128305956
75,3.578012980647258,0.5375216206434087
76,-3.438923651997511,-0.43977333974874205
77,3.3754601976194474,0.3106594873460788
78,-3.2819525296720307,-0.13024993087399578
79,3.179072071059933,0.292775395418055
80,-3.08148074462363,-0.11901086903137183
81,3.047917362113633,-0.20926362899590525
82,-2.9539234559736487,0.26479816946736245
83,3.0398001453449925,-0.22159670647259735
84,-2.9337984609562966,0.1120052229572634
85,2.4464401014907615,-0.17957749388417885
86,-2.2642721627973668,0.7328279520743954
87,2.166919865019561,-0.8043813517315421
88,-2.0849133738272223,0.9014401560018871
89,2.0209134734850083,-0.9335773448710889
90,-1.8797882817377172,0.9307575057102583
91,1.8220952095707217,-1.0027803193906282
92,-1.7658765473635691,0.9512692672910745
93,1.2594604894473365,-0.8601080596146928
94,-0.9647929054347368,0.9982070598645856
95,0.9351785808241939,-0.9352509023074955
96,-0.9126573221910109,0.896533695596671
97,1.0965209740129032,-1.228304528064474
98,-1.0451794381681787,3.689883589869728
99,1.0144735961184121,-1.859349217689375
100,-0.9722804301496089,1.2790064773017338
101,0.9424582301699727,-0.9461399338574621
102,-1.036208269247387,0.8934782686390904
103,0.798004685198342,-0.9450198886205531
104,-0.6956204874963772,0.8825839319885797
105,0.7916642002690042,-0.7587773752841247
106,-0.7515911517017962,0.6802531894607686
107,0.7314720061968035,-1.120046394599038
108,-0.6175076611571632,0.5078478982216932
109,0.7525217423877959,0.24826972057792074
110,-0.7218741307323893,0.2758717333281897
111,0.7994778834695118,-0.4418240823043297
112,-0.7059682971305857,0.685945814379216
113,0.6693929463486763,-0.8073888619746628
114,-0.5948827097340353,0.7199568821459127
115,0.4705371516270773,-0.685557842191451
116,-1.6077114253717268,0.5322541775449783
117,1.5897970184446393,-0.8088908446932278
118,-1.5474806635639229,0.9984184335161026
119,2.2304785992651315,-1.1739360162036074
120,-2.354711805358174,1.7641777484996015
121,2.365305648958548,-0.9749770731643896
122,-2.2940951044547835,0.9597714302747404
123,2.225660084450917,-0.8609343242344649
124,-2.2888272247110026,0.9719775584877073
125,3.603289860216502,-1.036351019836517
126,-3.494874021659766,0.01957871440603832
127,4.225126197936995,0.20498203078892283
128,-4.095484005860993,-0.8512510837390905
