time_index,E,B,F,C,H,D,A
0,1.4940717826454606,-0.5329980181595838,0.12768835275063767,-0.006213176809616636,-0.023320522130439256,0.4069631388676245,-0.3078081826561131
1,-0.2787623143187535,-0.3705638780694225,-0.06802473008340608,0.3076139801554492,-0.008384890271169489,0.173751788052683,-0.23459204183291454
2,0.33734532222144187,-0.5197795510773957,0.1263102117638192,-1.2248995122248,0.20093567500183382,0.31015295672847576,0.339345863795171
3,0.24226046703419898,-0.14045049051383163,0.17855120876973823,0.8011646905552997,1.7316511348313919,0.23468150081146374,-0.5185518200586795
4,-0.223096657158046,-0.4599065941554691,-0.4083838247811954,-0.013051398575137263,1.8425232309961141,-0.2691635089715888,-0.004933961984465583
5,0.6923580596208608,-0.21344148139844454,0.3064857054161321,0.02174210183277508,1.1274831889158425,0.3598778238142205,0.254693451830413
6,-0.12784672121296325,-0.6140793365768047,0.14890641757985193,-0.006983346135760946,0.6890431169556204,0.07283481147730206,-0.4529162921421576
7,0.47547892595217334,-0.5472029124955489,0.04461022526300146,0.003970470715136084,0.45639478038072556,0.12788915985225766,-0.032513107761985904
8,-0.15757449836591508,-0.5818305222991286,0.20965849837887,0.0843819233990685,0.6038416725666098,0.21935584256899107,-0.1068267019104318
9,1.2217559608306354,-0.6104460280299434,-0.6265286517659036,-0.12202123380722103,0.44460254284152445,0.2872842690069016,-0.16204585394429472
10,-0.11894033473339458,-3.960104544657806,2.051083642410702,0.07470563123315072,0.3921381514844297,0.09438249576881089,-0.17257585065239123
11,-0.4301643998428974,-1.8222171296396337,-1.5978752911459082,-0.05175519397185433,0.292255994322422,0.14919320671731373,-0.472108076288718
12,0.6411259644600777,-0.35658080840030915,1.1711951218604346,0.018584416013721766,0.22855777181528567,0.22100960188895152,0.039749599834442796
13,-0.030279184383343427,-0.30179926103757354,-0.7219055171612316,0.07071270452369725,0.8617218440988506,0.1937215044828439,-0.07300744327373265
14,2.6903952827263335,-0.3166719444216164,0.49748327546480453,-0.07744046825382496,0.5988086411261785,0.06971723630461807,0.49166078443285827
15,-0.8776261136029994,-0.29289170515134777,-0.3275792907956438,0.5424832448267232,1.1181460934997345,0.17388529216513235,-0.6347711113512626
16,0.8333071908126648,-0.4904573173461802,0.0439995820402833,-0.35210014557603925,1.2279296422735961,0.07614533603998414,0.15182951620327773
17,-0.22929971606761762,-0.57216008222977,0.08843971417924094,0.22853635393511912,1.0973581636847383,0.030359801016441382,-0.23540622471685663
18,0.4335839871483556,-0.5874264273102874,-0.15840259044249808,-0.11393873024135737,0.8973862169993801,0.15036457661116326,0.015461060742561539
19,0.3060150066921423,-0.5758728009367131,0.09040841839336268,0.07312635237815479,1.213844674609157,0.7316938432571746,-0.2151479660571603
20,-1.0409165143809564,-0.5972722534235281,-0.12328843331192885,-0.10923082894416652,0.8158109535235782,-0.03573859454673574,-0.5422596827085563
21,0.5776656417142854,-0.5827316910812846,0.13189271189123844,0.29597531824294615,0.6191943716509297,0.5334535879818264,0.3795012977059461
22,0.1195724087272734,-0.6843109802422271,-0.8467692715630384,-0.48779338659972815,0.6464692835334871,0.10762824271861375,-0.6179956544986372
23,-0.48223421602899225,0.6553912350432465,0.7959797144794033,0.3202428990969725,0.7652919226237334,0.16667335678925307,0.17950552825249771
24,0.7521860528446047,-0.09403861169636371,-0.6648339468600085,-0.1972799246603054,0.6666238921026884,0.1411859315371018,-0.24355558152188095
25,0.03568547805165301,-0.563490067082238,0.3051058500015968,0.11843065656641374,0.605051703151892,0.12598435183077192,-0.022416145878367034
26,0.8314930181487101,-0.5608412897691678,-0.3088080884536097,0.27879607387777794,1.1560177048559104,0.07854437366502831,-0.10889080599761494
27,0.10121017948133522,-0.5398951805929622,0.09940462161792459,-0.4654697547254265,0.9891861255845366,0.07978051206968231,0.02513189735227092
28,0.3385823251980247,-0.5750243236696222,-0.23579267756433486,0.2971555023682059,1.0468742668669124,0.28217968993165377,-0.1120867407572741
29,0.1695076720204846,-0.9549381439426629,0.05036065672064624,0.33904357399480645,0.9325379506354438,1.1224697753340935,-0.2126463159537621
30,0.4461437304974624,-0.6952246783038164,-0.09287099921440119,-0.209481071571582,0.9033985486387246,-0.16134159518933586,-0.7566128231320846
31,0.24227028839928835,-0.5840252124954781,0.14907021391859093,0.266044809794803,0.597414532405408,0.20763944136095785,0.4963553091076174
32,0.5953790871538073,-0.13429915175780294,-0.22260370568392693,-0.19628177174395428,0.6317511139065964,0.14657012104720513,-0.4194905539145847
33,-0.15141906137130534,-0.4211305132904031,0.3707766699099485,0.2905727090604063,0.8628329427889454,0.40152101896037296,0.05336315603557634
34,0.3397871387985354,0.1839956058547768,-0.3800071413029221,-0.18852170568804894,0.8147895871025476,0.10464855722735546,-0.15647705934541248
35,-0.1528735138552193,-0.39554458251924507,0.4145838785214281,-0.6278930267582292,0.6813304507209151,0.04388241872508042,-0.027771326407861178
36,0.42783947727403215,-0.5005599147415225,-0.06611848736187077,-0.25773730656499505,1.0142092044488098,0.1366108515909202,0.3518614232889516
37,0.5302850419699892,-0.5357582428387612,0.13629905235558015,0.16692418144184637,0.8714024340623125,0.09325469709876988,-0.2919083854650328
38,0.1289625599967335,0.40405209479656734,-0.17593500224651906,-0.05023085469279634,0.5029105834444312,0.09156163645217147,0.03374915348780307
39,-0.2857341957220115,-0.3447981569612619,0.15433591261107416,0.030869990000280616,0.3581818281289551,0.18982000105263258,-0.10182700152068189
40,0.2867393455528887,-0.5665224055160283,-0.12330939138905488,-0.017826922407559523,0.676536763047136,0.19205510167856354,-0.12782862289187524
41,0.23435270909717285,-0.5815142667597062,0.11250333596672135,1.4992286381840454,0.3547082968270427,-0.05177494042080341,-0.120606070429162
42,0.16988089766692366,-0.5845429849743417,-0.47523368563713225,-1.0150051533414495,2.4175012128952478,0.08739523699593382,0.319528259277151
43,0.290515203469294,-0.5499980242959598,0.6804906568367839,0.6267736372590644,2.3638693522454863,-0.06284107896160798,-0.08013433550570717
44,-0.01658874939585739,-0.5361978382133377,0.04483443013546129,-0.41190330367646144,2.7932341319450416,-0.04550247017208023,0.108010846058226
45,0.34201085095281664,-0.5781024222293139,0.12599234021387734,0.27338682914440204,2.265942880295804,-0.41789120216181463,-0.009882195497345635
46,0.5375083572173417,-0.5853094175294373,-2.387413307861647,-0.17745269754323828,1.6306873786369003,-0.12852472648749869,0.3886539327752773
47,0.12389583767459404,-0.7437719916160508,1.7886265300812478,0.11517365869518051,0.9395362736512947,0.016267683290178442,0.22686928856682212
48,0.3375345017965731,-0.14781271251306516,-1.274722218304447,-0.3440287501359617,0.5965627591000081,-1.225556414714791,-0.11754707943940391
49,-0.040175415202647495,0.609695177842149,1.0498618314713968,0.22328631778769542,0.7011493346097291,0.1880153505449486,0.7192474534814696
50,-0.3558389455618316,0.009612348864281188,-0.8462931798182961,-0.1608737731885434,0.6126446713464587,0.19281462787818576,-0.537027482402165
51,0.10797525132476746,-0.3522623838361456,0.452679378946062,1.5318021440519864,0.5331962826271823,0.15809696252173386,0.04365685974983542
52,0.07132892884800278,-0.3562165788133409,-0.7497835292501089,-0.9942799815525627,1.5447639321987812,1.738028864795631,-0.01596991176217219
53,0.3910398760763846,-0.8132260157614879,0.9924805420570186,0.6072724127423721,2.581185474539321,-0.2307404443304763,-0.9264859229543939
54,0.30684365632782956,-0.4824852516096943,-0.9402361870011208,-0.5228671324570806,2.149937341976503,-0.17409332007636485,1.7925828831990367
55,0.4333710907099489,-0.387202381267768,0.8743384932886173,0.33939930862620993,1.8303118191959793,-0.07746643425479108,-0.6233278451555497
56,0.07132551369991562,-0.5006577402416921,-0.7477585017287784,-0.20687212850918038,1.6670539481361675,-0.37430079447041936,0.35709024821543045
57,0.2093064030473047,-0.43960781159985224,0.6244182151856301,0.2291268179658757,1.0611436556308653,0.020280283802768004,0.1754335426929421
58,0.11848184259873905,-0.48224678564773094,-0.5405506761403545,-0.16642239102622686,0.8556499251894316,0.13157867411893812,-0.007141178101437051
59,0.21219887329977175,-0.491223546631394,0.44299439279414615,0.5969701486922324,0.7189583188288021,0.15638636729586702,-0.12236999051486734
60,0.19842821431834423,-0.664238347288024,-0.47837069991109216,-0.38740442359322297,1.013727548121997,0.1514627752065401,-0.1477628997844826
61,0.35969704059770113,-0.5929891181109562,0.5353165703868518,0.25777924973358923,1.0923028830233283,0.11347342740736636,-0.057291459649542326
62,0.21049032732178116,0.31860510678975784,-0.5284532457699991,-0.13033511716279125,0.9224267744915378,0.08842307879031411,-0.08114213786435764
63,-0.30383845533407233,-0.3886448988438641,0.4285714879816291,-3.0191748380105987,0.7370799891328753,0.5640625068688117,0.12142442357023889
64,0.9552365336790195,-0.805129871486794,-0.26027617536053316,1.9972448003008483,3.652276330681721,0.1855070580930226,-0.5614916767546098
65,0.0836347676525943,-0.6378004473922531,-0.1721623188629389,-1.0700359395384236,4.248455954386512,0.3958218806494245,-2.257754692613339
66,0.33344401647818717,-0.6277986818717254,0.13570048033406806,0.5324368874568374,4.359129069840231,-0.9688101078072759,0.7114190601663668
67,0.27322850549582606,-0.567769091393257,-0.4542466571837932,-0.3462461139120818,2.8692783710120127,0.053709037530971844,-0.2053820247387821
68,0.288595473211091,-0.5230386234409236,0.34958666119501336,0.05438788058382821,2.1011074274565766,-0.2238598450602177,0.4069638626389896
69,0.15788260255169595,-0.5472689795452376,-0.274310965204928,-0.16082445649206742,1.5343612124147639,-0.0834693227746061,0.6292342067368456
70,-0.13845681088326145,-0.5648653299640014,0.4390692082409543,0.06273247068655488,1.1002569512579128,-0.11542804846896595,-0.21515537202110446
71,0.39592479903700123,-0.5438958751830335,-0.34089476537999003,-0.0407190710805802,0.7515174463391278,1.3196262546379396,0.048951860440030165
72,0.17785212518783175,-0.719064095093943,0.20307537216787594,0.036072534000308985,0.5164123628752608,-0.014344134828098183,-1.2120856111606129
73,0.39579801327993824,-0.6198551773758285,-0.1727158112393693,-0.06322445830380632,0.8859218217753584,0.18585752687637874,0.6315482293056625
74,0.16737148982642394,-0.42770407320473713,0.20272657421920487,0.04104653348313605,0.48014132529516274,0.21582483878232314,-0.46315270924899987
75,0.0009105913844731084,-0.5381979768964421,-0.09738425231143365,-0.03394093614189963,-2.134681617815633,0.19278087558662893,-0.013452312953102199
76,0.3339729351474498,-0.5641163062324669,0.08352594830312443,-0.05896160586889168,-1.2838638920195313,-0.0638113083374201,-0.1767252228082057
77,0.21432163749391278,-0.48165897619644793,-0.08571403095859789,0.0510612745038061,-0.7324467200252089,0.13915588960345,1.0517777996909872
