time_index,E,B,F,C,H,D,A
0,0.0002168106989754717,-0.49078642753672735,0.09223659361704248,-0.4204516285292337,0.5067298665545815,3.4254092953938113,-4.129481079904315
1,-0.11285816000738078,-0.5253268720093918,-0.22585470315448308,0.4494619731640163,0.08593428806088899,-2.8302003793164054,-4.313951539578833
2,3.069213830932497,-0.42534902736942115,0.2150191914364002,-0.42100055900097777,0.37019908395425677,2.6010028100648324,-4.079230733619396
3,0.7892959140940293,-0.4768578132888774,-0.5591228636081972,0.3292164451380063,-0.017298631189968806,-2.163340402712562,-4.152569818264518
4,0.1867374479140342,0.24444474598960886,0.6490676063408395,-0.7664850931719231,0.416030563486422,1.9692304527039628,-3.603160700486855
5,0.025192711182806686,-0.859528364390542,-0.8084343884084343,0.5755274213636226,3.5852614693188123e-06,-1.6408940246654282,-3.1708675727080404
6,-0.06790706126650307,-0.6214565671652937,1.1675341093202163,-0.5665694066551782,0.37582416015175407,1.4535994784175938,-2.763142044061546
7,-0.0786591289914989,-0.3996395447155102,-0.9716659543996088,0.5575907891090053,-0.09357168165978921,-1.115793799011857,-2.3721380156289333
8,-0.06396673684768867,-0.35607212658805576,1.0647628514029304,-0.5269227519716561,1.1574240095426096,0.9838393745970362,-1.4551918694315602
9,-0.054754899047307085,-0.31217094757830344,-0.8627871908348779,0.531033364850437,0.5828283724139502,-0.15972440487978717,-1.3865124216336893
10,-0.06012880208703889,0.015951772187678626,0.9474980828252679,-0.5507390519655738,0.6820835317919796,0.1357588154107604,-0.8381947415926254
11,0.06556503241984392,-0.15017478964688266,-1.0124217233502684,0.5421233836062572,0.012209731317717798,0.5208928937456783,0.054851581894588275
12,0.026003944015742818,0.3149034753323869,0.7522150464976312,-0.5438325946206354,0.36600754879642633,-0.4685139051551789,-0.26248129319581154
13,-0.7780983652289071,-0.040951361230149426,-0.7887683146550644,0.7064009863945219,0.06143749799344614,0.5818645606589743,-0.05179055480575434
14,-0.2030983032295706,-0.20598015654680804,0.8841187051061822,-0.6842228509644984,0.513460564615457,-0.5099367927861654,-0.4389121062905854
15,-0.0427673670340629,-0.4048610483323417,-1.5602314443370422,0.23359861379780056,0.0007740331989213103,0.7572138088619423,-0.5425924183381161
16,-0.24808556637249957,-0.3081675406878595,0.9304620129274035,-0.27313823838897566,0.17073269816815437,-0.6884739997464863,-0.5253459672620027
17,-0.16269198302297727,-0.32305225799257875,-0.5442994105077477,0.2644930415164558,-0.11434879885630264,1.5075394141649217,-0.6635403126222509
18,-0.2780543968658742,-0.4024932798939309,0.4128896019397551,0.08062299133284617,0.11146065725826204,-1.6043643271203392,-1.2460878531372317
19,0.6988124149980052,-0.623223645047939,-0.16577159999607302,0.4004816391869661,0.1402948185020766,0.5325286025840423,-1.5529352682444084
20,0.1294990281891947,-0.5895748610215009,0.34860080315650793,-0.6637092880568194,0.5408683041978819,1.178485297639865,-1.177565122157617
21,-0.002767841270695629,-0.547566230568301,-0.38399269560361027,0.6504524949617096,-0.01851720578087018,-0.7780118410831223,-1.3315524794574423
22,-0.0551124350222996,-0.5300234614687364,0.8316476367827655,-0.9893054221360534,0.3978672264133516,0.7006702947900415,-1.2048570406619594
23,-0.03585106082947111,-0.42381850909624824,-0.8459943917714257,0.9719239439596811,-0.31607442069628255,-0.33054621916919497,-1.0833322276165078
24,-0.0816349996829765,-0.39462342935563444,1.041883966319752,-0.92522422794012,0.30851353408235727,0.11166401346500332,-0.7980827772647772
25,-0.0891274663251076,-0.3368035513042379,-1.239964581197705,0.9108335953165703,-0.3050898528328758,-0.045606161942750675,-0.526634041795708
26,-0.005090728591839198,3.631547365098375,1.4274221437409431,-0.8990856557421879,0.44299997153835124,-0.15075956134182789,-1.2383689832625748
27,0.06993132542155148,1.7870869848329314,-1.3411516479993433,0.8881953456793473,-0.1196829208995091,0.419195308857338,-0.7850113434062879
28,0.13894378353842715,0.8165536222469356,1.279600278553378,-0.8131895226823136,0.4069892002929866,-0.4499736160026602,0.7951307689895525
29,-0.5809374257022135,0.2754966410348098,-1.197412121818083,0.8004757488167801,-0.2249920419216963,0.628971646642641,-1.7202826680713426
30,-0.14517105029646546,0.05558642332794424,1.1664957516250367,-0.7926545447038134,0.378566610858291,-0.6668804363976476,-1.409337111972053
31,-0.17113675079193355,-0.40070793260123094,-1.0854250975573894,0.6089198907801294,-0.03404085271859236,1.0278057125117626,-1.1810758029313733
32,-0.06150171452237105,-0.32941616189424294,1.1058697887967077,-0.505175116945283,0.36684713723778306,-0.9617535213552789,-1.2581647408018197
33,0.1316088843117992,-0.28871021294298815,-1.0208879765104797,0.2613949858747559,-0.08459331579498834,1.0903389868581976,-1.120868844792852
34,0.0014587246621763778,-0.30831317143741765,0.845921459313901,-0.2580309301991374,0.00739037364067914,-1.788500307295131,-1.1491105307914558
35,0.07200153519429335,-0.24891425698178,-0.6108642412699301,0.2722446245702786,-0.19978604068593273,2.0873828223993445,-1.4605950477578875
36,-0.004754008367563459,0.7539014350680877,0.5535639971978114,-0.26547501941442747,0.2756941967563574,-2.0257103285332283,-1.762444288916329
37,0.24792387415090483,0.12925456878393682,-0.5412398779329965,0.2571568998297881,0.015654917185153817,2.386052847383635,-2.193334313527993
38,-0.06236586780453285,-0.17368184318325833,0.38330220833773077,-0.8063737608139527,0.11940915846634938,-2.189823528374781,-2.6163257232164976
39,-0.15538139003376752,-0.33932873465853614,-0.697616330371757,1.1056842689763855,-0.3734247445150947,-2.432146723976017,-2.753589756503155
40,-0.6840289462161052,-0.3798462656434231,0.976465788410048,-1.1161657802415013,-0.003588225191065053,0.5307137852692008,-2.950326883670581
41,-0.231792624955914,-0.308830138175423,-1.145074770532946,1.1880557837186803,-0.6684059626892548,-0.48814112522569514,-1.9746577325390269
42,-0.41526898094301745,-0.2632644379973414,1.2471798623513013,-1.4285178237406229,0.13537001207186727,0.08127565902433499,-1.473650417896283
43,-0.13415500171392505,-0.2289901533339336,-1.4679509043470578,1.409934184243007,-0.5357879474238703,-0.013883199000519531,-0.1725641725670951
44,-0.07149124372448772,-0.017456352094171623,1.4823245775729823,-1.4025360014841062,0.24624862619274043,-0.2701503612740101,-0.10559911089934394
45,0.17216748207810162,0.06402267758947378,-1.4744406891818769,1.3788640862685295,-0.5013964733806728,0.8125198622897626,-0.24186006984685846
46,-0.19459966295411796,-0.12778773381653347,1.4747751678990688,-1.3453822840779344,0.23926888452192135,-1.1398314004807082,-0.5502750872463162
47,-0.07817455753818262,-0.05080189087618451,-1.4764910283085078,1.4003384267216705,-0.4367537144500632,1.1831040996823128,-1.1470499993835057
48,-0.06215735266815177,-0.05100512281744921,1.4683081966873046,-1.3777209079201564,0.3181839717402374,-1.663571021656709,-1.3435571818752972
49,0.19242108899920315,-0.07701871668198916,-1.2311173949662308,1.3628107230459667,-0.4141162025861769,1.7071364758643506,-1.7540892219251272
50,0.045681753814652844,-0.23382687678907044,1.2914192482501563,-1.3466487557281048,-0.6648167550941617,-1.8084002659322498,-2.7455378242409143
51,-0.013485924354745134,-0.22438305701837125,-1.37077781780088,1.3256477446087924,-1.1261696247769535,1.1830977164490786,-4.466278474617737
52,-0.22079362981940218,-0.5218926504954298,1.4122355066742136,-1.3210433737325238,-0.20206250124606215,-2.976111399685003,-3.200952191514262
53,-0.11582479548497673,-0.5087345210293324,-1.430650916164137,1.4824852835820936,-0.740896151877285,3.362710778558156,-3.5536767876292825
54,0.5838563216649206,-0.29869634727115635,0.11609657185794853,-1.4756640341439984,-0.29099545523561804,-3.469695586701385,-3.976809369667365
55,0.13220955325439696,-0.418401164909828,-0.7413098764084373,1.4480703043815106,-0.8635906931135988,3.0071193993857546,-4.2026017067670205
56,-0.040123370133972124,-0.4196141587865957,1.0685145070678783,-1.4256368381729962,0.06773330228227731,-3.229905764049458,-4.180376276084456
57,0.2673262552477498,-0.28641448464029223,-1.2539968362829623,1.2659275838477064,-0.7284529062096932,3.0235125528594513,-3.738291039813915
58,-0.03929126013631891,-0.13630269659015198,1.3658813147283706,-1.4868129372745247,0.08828173885306864,-3.1383351636600114,-4.344591595700548
59,-0.010941118073439218,-0.05395669478068707,-1.4194490531030193,1.5610754053192226,-0.6070720292655171,2.923392210895302,-6.443281241121175
60,-0.007202883639867342,0.6326152211557261,1.4448981904307727,-1.4212367202049894,0.20610788580863573,-2.9849686396870507,-5.322886471163572
61,0.01032387666129854,0.2008788870437394,-1.4089077739659857,1.3175816632200534,-0.9094777485420309,2.8524240738735083,-4.71982096600205
62,0.02468584497725465,0.08322404549455835,1.4172952279204687,-1.7800287249469013,-0.049172943107120434,-3.0924503476596024,-3.852443506194079
63,0.09467064772931717,0.569626962986659,-1.5019767644654274,1.7519952101903753,-0.7050015929980693,2.893181357773661,-3.971837739484985
64,0.07354000322730869,0.5364979844975045,2.328535097741466,-1.5957598385068463,0.4942638070132709,-3.0310136369457696,-3.9170969377813485
65,-0.06035367023501201,0.4726858891286747,-2.0732879915995213,1.703801781149447,-0.8109959229065122,3.048137567394106,-3.961171098853393
66,0.030332623363084604,0.3690758434020596,1.8327886270753584,-1.6662494441532953,0.07790512534989365,-3.0773025805399095,-2.5832512276289608
67,0.2203141502327442,0.3770891194470622,-1.692719915088544,1.6403088989395163,-0.6136239084068329,2.9650161626079923,-3.827777089439347
68,0.12876544330925746,0.16690757134008866,1.6960887116931873,-1.5742680845760257,0.21786719770058313,-3.062402468690323,-3.8682502499407128
69,0.08127409630000496,0.1707984572871178,-1.6424232699815882,1.5497178871767734,-0.5119818063136898,2.486963799224887,-3.951322802745263
70,0.2119528498830689,0.0554869184346557,1.4805293908527886,-1.547090383221652,0.2501899308135006,-3.117942590527899,-3.7536608682546304
71,0.06548975594015949,0.27507767616403195,-1.5072877259641777,1.5286118922052765,-0.09409386844097911,2.986264931526778,-3.924516859023029
72,-0.4340007107823776,0.11932202312521813,1.583562171124341,-1.2331681662957545,1.1532642636755024,-2.7535505923489283,-3.938840404796767
73,-0.12090558442922308,-0.034088009166971356,-1.5196885726142189,1.2277210035569999,0.2781274807400215,3.0311549367741466,-3.874935974982234
74,-0.12342622281812951,0.015377007073077032,1.8637480350830924,-0.6926080209583113,0.7809791007324023,-2.4986993342314667,-3.937009260241312
75,-0.03506166691954562,0.038116211834431785,-1.4816007672344966,0.9412103121061237,0.21128349061886115,2.702923055197021,-3.6346571135586507
76,0.01024706802548099,0.13644424305089503,3.139156004138431,-0.9095342152552998,0.6853464644173479,-2.3617531198146464,-3.5696209407976234
77,0.02072121749303718,0.4902035023083944,-2.3287726179957944,1.060625338831574,-0.0160262897388417,2.53793841032076,-3.3877906039071632
78,-0.0006603008066916952,0.44047213198261537,1.8855962325101407,-1.0441176549906663,0.5551094612008446,-2.3321041083379193,-3.3793084228100474
79,0.04079329554548432,0.101397915143085,-1.6424045274241594,1.0444486397277188,-0.5199492839664006,2.3871303324637134,-3.2532972400637785
80,0.018971898886453196,0.19780820873879582,1.513345129649129,-1.028191939210677,0.18107836932345467,-2.875250991629467,-3.1531133134777596
81,0.0242785734143879,0.08600368521881448,-1.3813215788676079,1.0091812173773131,-1.4770666450359624,2.685470735992134,-3.4396799007368073
82,0.01770794197592284,-0.04389079527376413,1.281740086004476,-0.9799038757969382,-0.5714102166086833,-2.1129272014719143,-3.3152160143069347
83,0.05372156582838415,-0.09232751614670018,-1.295855539457909,0.9691323180229969,-1.1250391749484707,1.6133137387094654,-3.077688517427848
84,-0.04019095268815802,0.08602230050549775,0.7143629789419359,-0.9540473778785216,-0.26509924291848597,-2.024157369107376,-3.0647825784263114
85,-0.23458809417855572,-0.16469799308105323,-0.942723077370125,0.9581080289497949,-0.7279876315525249,1.6200920068829636,-2.790846947120501
86,-0.1294928715185942,-0.21204624903411906,0.922154183580436,-0.9322770339244849,-0.1220805950094138,-1.7811741540685206,-2.5376367737671064
87,-0.005855371707552501,-0.2723649434979492,-1.036725860604893,0.5254376659123655,0.29449040861249487,1.5620562022107953,-2.4448350559286016
88,-0.030400994438492868,-0.3113671247614421,0.970455032768626,-0.5172190659536144,0.29361825397692026,-2.0822875299396957,-2.2812598051000714
89,-0.08830314482825313,-0.31143733783181754,-0.9304345668199168,0.5066023464935201,-0.27342676645706226,2.329119886434115,-2.4110041421934314
90,-0.09750959174859752,-0.40737732009293004,0.9107473926204223,-0.592481012622557,0.13579231397360597,-2.20752427708804,-2.7059980279883566
91,-0.06804997690177447,-0.20280325265833,-0.9486757007782335,0.5278609521479884,-0.2722951665398998,2.0991555261460704,-2.801575580010687
92,-0.04063757179870776,-0.24222035314124893,0.8179802902894928,-0.5089793454279203,0.11501149564300736,-1.8007193132276744,-3.2452221332973465
93,-0.12149903771382548,-0.31440914837500833,-0.7059778662427267,1.9004533843402798,-0.38519324503234964,1.7181268730868815,-2.614297845738597
94,-0.0899591416041524,-0.3666349889275124,1.0901083885552465,-1.5474646146883508,0.31230806027724206,-1.8010136464142463,-2.4670375131620426
95,-0.06847585993152969,-0.6656488277570645,-1.1468264761737748,1.6838253403707073,-0.31368725773048617,1.8245692264103361,-2.4382113473913933
96,-0.08190278070482718,2.1865578128673855,1.3298138869224463,-1.8057545135893627,0.28051514028045643,-0.6625889924716797,-2.2175340476566854
