,V1,V2,V3,V4
0,-0.9842493595407531,,-1.3081288108877716,
1,0.8931314899699057,0.6108642242649254,,-0.22141466134489227
2,-0.8993661860787697,,-0.24020631941938053,
3,0.8854508174222825,0.3670393868708486,,0.9739552373035518
4,-0.8746901533070777,,-0.3128658974879022,
5,0.6908213084244519,0.2226467847156968,,-0.6962182893665635
6,-0.6804854236860621,,-0.25738799943707286,
7,0.664836874197014,0.2793245921437677,,0.7978439785521344
8,-0.6320850447375512,,-0.29186061662899276,
9,0.16044150493041442,-0.6120222811621279,,-0.6217966865846394
10,-0.19216762432827164,,-0.30552334222737704,
11,0.34169329782489893,0.7417306508404923,,-0.1388558110167043
12,0.3045638560437484,,-0.21033361900131867,
13,-0.6447305050357361,0.34706152645790533,,0.6238679548794046
14,0.6610962226246802,,0.011858873121089833,
15,-0.7446765754647308,0.25328151124714515,,-0.25239310288372413
16,0.6696979954976024,,0.2223474075817496,
17,-0.7251224190666317,0.3096959461143778,,1.1663741119448598
18,0.7058283608702149,,0.20975230266746364,
19,-0.5954535607863818,0.27126291178569756,,-0.23903510913748272
20,0.6219618221585982,,-0.02168569618254601,
21,-0.6118612677978033,1.4362242969344539,,0.4377786403477335
22,0.5971495831702112,,0.17707921506987712,
23,-0.5874718353481131,-0.3927004554629996,,0.5845651553691126
24,0.5778320668564453,,0.5938451557892501,
25,-0.5185896078556657,0.6316440444938171,,-0.5754158891455506
26,0.4849927498519849,,0.39069611870070176,
27,-0.47713270650793393,-0.19102628229468616,,2.265886378493166
28,0.4692967865517588,,0.30491009878933667,
29,-0.4617054093584605,0.5842746136890661,,-1.9097406594761657
30,0.45577062702071136,,0.23341024332803118,
31,-0.44761190184956634,0.24816973075820525,,2.4880731426149114
32,0.6782037341713409,,0.2258320837757357,
33,-0.6672779486836098,0.24840788216466936,,-1.8838267391397037
34,1.0372250604080768,,-0.39066307628957797,
35,-1.0232763386081531,0.18845383871091767,,1.634312014309719
36,0.9957894073759214,,0.15228035816692326,
37,-0.9795488494468912,0.1649401722352119,,-1.1430206703909016
38,0.968164211676856,,0.3019246271213301,
39,-0.9505137587738147,0.22541103494284515,,1.0730089604524986
40,1.1507597670783076,,0.3122050687122749,
41,-0.9842115145167978,0.10867987556673732,,-0.4402371091949336
42,0.9803484744800455,,0.37519369402253205,
43,-0.9682650977014244,0.24231193576849022,,0.44546304328300124
44,0.9524709908892918,,0.38422203174061764,
45,-0.654681038766862,-0.6945962830052088,,0.03724295406970647
46,0.6451540210245406,,0.11455897051051595,
47,-0.8599056568727781,1.4938294165518402,,-0.7208363595835903
48,0.8131806976860589,,0.2085162757137356,
49,-0.8192631408351438,-0.3614813557992832,,1.6264321490682232
50,0.9589496192566527,,0.2935487635037878,
51,-0.9435314071499027,0.05578183081676863,,-1.5643491508680274
52,2.082721217882227,,0.220833472724648,
53,-2.0206573672897603,-0.279595756227464,,1.519332109277883
54,1.988103858245031,,0.40613617120462564,
55,-1.964154833329387,-0.07587324984038885,,-1.3600946045334084
56,2.0242064648015425,,0.4450167988515645,
57,-1.9927957536669412,-0.18499034328365624,,1.3317135996150766
58,1.9045266045761866,,0.4787014405692022,
59,-1.8553228764563072,-0.11790972753009035,,-1.0619036647238056
60,1.8252546710668935,,0.5258175358407475,
61,-1.627556377338866,-0.18854933738359972,,1.4855150073802061
62,1.6011394191587833,,0.5423581255919593,
63,-3.913790438201565,0.06682246494684128,,-0.5679319676584272
64,3.899546701252973,,0.3404330784173404,
65,-4.498423130746582,-0.3759343114474993,,0.7128845452509278
66,4.789861275316436,,0.27823104537357823,
67,-4.108020086147542,0.20441833682059346,,-0.8035996367932232
68,4.033656021381318,,0.38298263449842146,
69,-4.126279678989712,-0.4146994142986653,,2.2586493934315626
70,3.786723734358065,,0.47482159584669753,
71,-3.6588990193997097,-0.23631963784828788,,-2.080909464952388
72,3.5987751418559024,,0.5007387328044693,
73,-3.5618747107332362,-0.36482572837337424,,1.8216788602087084
74,3.5027066139251364,,0.429658365884124,
75,-2.5349518822277024,-0.22699196383918782,,-1.6059587745040282
76,2.4980442955301245,,1.049850501685932,
77,-2.4160890519455203,-0.3173036026973405,,1.461389974687437
78,2.4238255530391233,,0.7202243839079702,
79,-2.278914897200547,-0.2515963658655736,,-1.2051151173028345
80,2.3615392359928133,,0.6879789430626684,
81,-2.35912848110868,-0.26140294370731915,,1.1051048117340236
82,2.3198986650251965,,0.826800330252631,
83,-2.3263305517968402,-0.23995197307093358,,-0.8308348366434525
84,2.2526614182681084,,1.3772318258809046,
85,-2.0674104973419354,-0.22229112737013074,,0.9448966733586811
86,2.021272743333968,,0.4767751380575866,
87,-1.9885644406011065,-0.14493123900045318,,-0.7937935398199146
88,1.9230803970599442,,0.7720045234361016,
89,-1.912809172029346,0.20287996508864203,,1.3832925451415718
90,1.9307838289803887,,0.13152968811512605,
91,-1.9083301349046677,-0.2706789369473756,,-0.9442705506912042
92,1.8661962606319913,,0.35366263867888326,
93,-1.8239286039557099,-0.042584550515903576,,0.7664395362645386
94,1.8069055694466192,,0.45526571696013063,
95,-1.7278629556456961,0.4222678432740064,,-0.44611195740167203
96,1.7003581878819554,,0.4896029445862114,
97,-2.212182987974854,-0.7503983192524324,,0.9852323676132388
98,2.2013711159656055,,0.48084432423556633,
99,-2.1533193398285175,0.020713073914537306,,-1.2390097193166805
100,2.2239619987599397,,0.6405545451956289,
101,-2.2485694596739703,-0.6811549981483339,,1.3334628469887455
102,3.8139678029709683,,0.5762996557539417,
103,-3.939328269401461,-0.06394693669962384,,-1.3741846479006874
104,3.913901932781183,,0.6195458071843992,
105,-3.8504613167130546,-0.34517217968197045,,1.395116661353506
106,3.7764989897025734,,0.3438342955175634,
107,-3.660934614804517,-0.3267830095495232,,-0.8586054114246953
108,3.599374426987253,,0.4488337318850105,
109,-4.815152827663706,-0.5535878105508844,,0.653054964277788
110,4.578069495761885,,0.4907339445375935,
111,-4.494289019326415,-0.5253009685055006,,-0.24237887029980332
112,5.542334883131818,,0.29343340996590817,
113,-5.777520016492728,0.6726456523276584,,-0.15458888759387662
114,5.683885769166061,,0.44828238943859305,
115,-5.286444081362458,0.13849075401102015,,0.9139728035230884
116,5.223119498400743,,-0.06725826629827047,
