,V1,V2,V3,V4
0,0.10506699443379452,,-0.14174771835199218,
1,-0.0992749603662608,-1.3153697136750175,,-0.3157075829384978
2,0.09569870092051297,,0.015653403835910518,
3,-0.09212797104769498,1.2527015595485278,,-0.24927803568023507
4,0.08815820778083265,,-0.014300140862336469,
5,-0.07674909075248423,-1.3344895006210693,,-0.1142083128312225
6,0.24800088854108784,,-0.15048900131353948,
7,-0.32862900814099577,2.3303612518282417,,-0.27182737644940447
8,0.42509147197788044,,-0.1623294965329357,
9,-0.40803531610092014,-1.4424568288878552,,-0.4410072885522807
10,0.40163094131017035,,-0.30273884433860815,
11,-0.5334788518985956,1.2747987602586992,,-0.5150463324560072
12,0.513820408496221,,-0.964198251167061,
13,-0.1674789733123006,-1.4568200900620434,,-0.6195557588159221
14,0.03532703882009161,,-0.5279810354918171,
15,-0.8075793616388072,1.5094456742936335,,-0.4828800633452972
16,0.2475755297513822,,0.03549412664639998,
17,-0.2364543610852517,-1.670780752021729,,0.7120280046345735
18,1.5842176603976288,,-0.1985135383496089,
19,-1.3832206560959404,1.2464982127670474,,-0.21506853994727368
20,1.7995534268274904,,-0.5458074081755514,
21,-1.7323107936449718,-0.9008169803541244,,-0.3280522224998607
22,1.9408981503718232,,-0.6066917791352501,
23,-1.8704748342279338,0.6512831123975302,,-0.39888852863850016
24,1.8237411071401597,,-0.5977307984217212,
25,-1.7576036574684044,-1.0263853936982643,,-0.3559170403114985
26,1.6754488568810368,,-0.644145858361447,
27,-1.6127005792223577,0.6544176771513313,,-0.44667468769381885
28,1.5417326186678755,,-0.6141096162068991,
29,-1.260183385081963,-1.0680913228800855,,-0.30748392681001496
30,1.2139049030546893,,-0.6633756336154275,
31,-1.1622014458499614,0.7199612406035895,,-0.41681793857872174
32,1.1149883793569533,,-1.3911175193191136,
33,-0.8750236830865941,-1.1795479343310293,,-0.6368632042513281
34,0.8031572747914526,,-0.42701447836213563,
35,-0.744409899769734,0.9025839802270174,,-0.25723823148131353
36,0.7123147620307405,,-0.8160448427967983,
37,-0.7686450695389621,-1.1748427275490496,,-0.6946006034604257
38,0.7282480637159471,,-1.0569694515830153,
39,-0.7531621481886852,0.8484967771775894,,-0.6332225265152789
40,0.7240978171622927,,-0.31184235725679005,
41,-0.7009808473683176,-1.10192780544602,,-0.33986597664090784
42,0.6778678599815531,,-0.4605445535421714,
43,-0.6345243318581858,0.8441796221245165,,-0.36148195322464577
44,0.6105284956510674,,-0.3992773347227851,
45,-0.5877501180767627,-1.0625403529201198,,-0.3120746552764192
46,0.5682360297886303,,-0.3431513861185804,
47,-0.5627697590787585,0.8437852564412833,,-0.019233067484352384
48,0.5772851833280762,,-0.35387130677891276,
49,-0.4960028649476163,-1.051315949942234,,-0.24850956480083933
50,0.4783396871294518,,-0.3596875150788393,
51,0.9127762983643294,0.8554861271903541,,-0.3132333297273488
52,-0.8014933203707617,,1.3625983714987107,
53,0.7714463800971016,-0.5659839708358859,,-0.45464390070080685
54,-0.7474129659908644,,0.07922116320344158,
55,0.7182737373286151,0.869672387151554,,-0.1756252813890201
56,-0.7041035336186848,,0.3631907269171001,
57,0.8216567627186665,-0.5983021513502599,,-0.283554463741481
58,-0.8249780827892728,,0.003927233559804177,
59,0.7941430118081426,0.8830006088325688,,-0.144370981723839
60,-0.7793403073282491,,1.371312403718627,
61,0.864766027785536,-0.006421446257430685,,-0.7718921008722083
62,-1.1179559700806714,,0.2769565933502469,
63,1.071479211902774,-0.17290219507258864,,-0.3371813446053131
64,-1.0316812087523706,,0.6547120623176813,
65,0.9964440586771527,0.5092364996998474,,-0.29513746493462867
66,-0.9494735838135423,,0.41727233387646717,
67,0.9130418743668776,-0.7906477544467506,,-0.25574249570530594
68,-0.7822169109532973,,0.7535859620309855,
69,0.7561489989916187,1.0535842556791553,,-0.4191946932794941
70,0.7746917138560221,,0.40440099511399213,
71,-1.088934541832891,-1.3281890909321616,,-0.8052453525669272
72,1.0722062147861775,,-0.5541481389446947,
73,-1.1463599598860938,0.9327978709446123,,-0.6801954590069572
74,1.0527681890705227,,-0.5787926088177677,
75,-0.23125251040421757,-1.1604408939486917,,-0.759245411908005
76,0.7538110913353784,,-0.5955652845552688,
77,-1.3652194973287848,0.8746430900655927,,0.4695516008231384
78,1.313174671662809,,-0.417471941056225,
79,-1.2642058843155128,-1.222838372037606,,-0.3990591889170386
80,0.24834380219405428,,-0.6315582467592858,
81,-0.23908921023908317,1.1073328865537824,,-0.6004548653975379
82,0.2362539531665206,,-0.06823646874485033,
83,-0.22641323443644204,-1.0164772468643775,,-0.3836489736878319
84,-0.575326088613781,,-0.2374361301244721,
85,0.6897771918054738,1.2432811323657855,,-0.27944065676576424
86,-0.6625777225022006,,0.41895171569532075,
87,0.6378318076583904,-0.9870965392478543,,-0.3661903959318199
88,-0.6568807999323211,,0.3456364420549109,
89,0.668459361136465,1.191640615881469,,-0.31702848364775094
90,-0.5660875920721686,,0.34740543408920377,
91,0.5337611510411284,-1.0096614866553963,,-0.3397453939402589
92,-0.5137734853323678,,0.35129407009978086,
93,0.5511641501047755,1.191310057045058,,-0.3243998320024948
94,-1.277245664214383,,0.1315207678423964,
95,1.2297510359375718,-1.4209729270227585,,-0.26774858015576397
96,-1.8778739568131755,,0.7301001134279667,
97,1.7291966284548208,1.7874993623898783,,-0.4960436653848142
98,-1.6543107900395744,,0.5989604981369706,
99,1.592284051920823,-1.4954548704161463,,-0.6037217146560637
100,-1.5392791922269193,,0.6662906356216364,
101,1.4792524041335644,1.876614259314649,,-0.6261778367812013
102,-1.363033318564618,,0.6550575401882631,
103,1.3474895541750915,-1.1918726140601317,,-0.5034542259442006
104,-1.3460061811398343,,0.643915122329336,
105,1.2982976785493079,1.5671265522635527,,-0.3451610293515389
106,-1.2602913207073725,,0.6825932847927741,
107,2.6031552993566613,-0.15328041701183714,,-0.5035997118055452
108,-2.5464428581340215,,0.5184885531927759,
109,2.4483682623066123,0.3478714950501484,,-0.21948595899116374
110,-2.361260979265696,,0.5223443677178368,
111,2.264695343641674,-0.03744805047449701,,0.06558247415279717
112,-2.1799138021870696,,0.45064236475625713,
113,2.1006123287555756,0.3606474376151003,,0.26122428954933175
114,-2.446262530906629,,0.5881707442504089,
115,2.336162855689254,-0.10872187168009323,,-0.21495567858473602
116,-2.479226473796872,,0.49615808150438295,
117,2.5756386077019613,0.41726176505113816,,-0.36243040508892105
118,-0.9811539337272863,,0.40256093647726826,
119,1.2092031606437328,-0.08833373939685303,,-0.27675853710468373
120,-1.1599346686386014,,0.40863742238430334,
121,1.2235631065456598,0.44204792537925625,,0.17532031143290988
122,-1.1774452053016071,,0.6334289263680061,
123,1.5882328859555996,-0.07721382892328277,,-0.2625983356412891
124,-1.4991795527977656,,0.8004089477954754,
125,1.4420261232638916,0.46990388786405,,-0.31404390615949457
126,-1.5323389074432285,,0.5845785982045734,
127,1.4489542802537443,-0.29641328208661727,,-0.37281206222251795
128,-1.391799811705197,,0.3943189956926807,
129,1.1556656345452307,0.7684625954070651,,-0.625204721530125
130,-1.1136363421126307,,0.7023819951134777,
131,1.3126549096288531,-0.40729254017550104,,-0.43927390541048494
132,-1.263674446604998,,0.5590677803825549,
133,1.9991147956894495,0.7795244403805714,,-0.3068768580925225
134,-1.6214453778481879,,0.680507264635595,
135,1.5585662262133329,-0.39746397213596063,,-0.22259041694145199
136,-1.7515760517806114,,0.658738633440267,
137,1.6862099379646913,0.7833752746110367,,-0.31232676320462527
138,-1.634407570865411,,0.6453422745354969,
139,1.5788147880327557,-0.41978556495399255,,-0.45017024460209
140,-1.0991405857116576,,2.0213295949408465,
141,0.9164651629856858,0.4189887763319101,,-1.9945083732516116
142,-0.8881439448438232,,0.3645587373539914,
