,V1,V2,V3
0,0.02543958177332452,-0.018921995590454325,
1,-0.055775004864396696,,-0.6096791855976376
2,-1.57490687441494,-0.016559499686993048,
3,-0.9703530388784842,,-0.9183457141533863
4,-0.5016288065026553,-0.015572532036094036,
5,-0.680433396417962,,-0.808641515159135
6,-0.011623275799003852,0.696781343701964,
7,-0.01566843085830093,,-0.9401524358231396
8,1.8113916155835166,0.6868139482002479,
9,1.2254615929455972,,-1.0350280498383813
10,0.8105261851666299,0.6460941991774953,
11,0.7282129873125064,,-0.6338822776334336
12,0.4840325415159683,0.48323510690868277,
13,0.3218535691459421,,-0.6288821762124628
14,0.213914831979172,0.910997304725383,
15,0.14177244000563866,,-0.8392529642292287
16,0.11971854649602304,0.8127996268962138,
17,0.132825736807147,,-0.595508801756147
18,0.09272895148142841,0.6179785279136814,
19,0.6571416880539213,,-1.074165950389061
20,0.18707348577068872,0.581361373484555,
21,0.11434377709525621,,-0.6580673942358333
22,0.13206200191831796,-0.2147462682575615,
23,-0.07506226481094237,,-1.0190542153382545
24,0.33305020769167976,-0.05065997201869585,
25,0.2575125970311721,,-1.171391947192341
26,0.17052329463516325,-0.07762515431275516,
27,0.12855661359700826,,-1.6917956664883198
28,0.06523925871414851,-0.07070661096744367,
29,-0.28204725759015303,,-1.434094062024016
30,-0.1244226865294744,-0.07385964562230245,
31,0.0012040959253669797,,-1.3342654350838998
32,0.0009500001987081323,-0.2949661083216982,
33,0.0006302137053235924,,-1.3165405618942387
34,-0.9620596606663214,-0.1689614654007131,
35,-0.6973801407997047,,-1.230143038655678
36,-0.4734944432181687,-0.1639881041332394,
37,-0.3133590679687567,,-1.1186714716238344
38,0.057468291597370796,-0.19931848213333003,
39,0.02415693314211624,,-1.301697985255148
40,-0.03143076552605009,-0.1834980612998025,
41,0.06637963491658695,,-1.3033111662141845
42,0.04390549913978495,-0.17494690718079273,
43,-0.2271799430607543,,-1.3169722189652877
44,0.029946844822101804,-0.16476772145530397,
45,-0.043153241365747365,,-1.2829422632482212
46,-0.04637554081903947,-1.5844422228892776,
47,-0.1412132162737596,,-1.4540602740917308
48,-0.08921777285148315,-0.3426696377930225,
49,0.06448814846202684,,-1.4021461607562808
50,0.03755741829689007,-0.3234315436031893,
51,0.03118401171290608,,-1.2612288235371265
52,0.010243240460811789,-0.30423649403918024,
53,1.2825327968468063,,-1.285504860000593
54,1.1916228504729418,-0.2627298380732479,
55,0.7707163908441221,,-0.8187569031895869
56,0.5268870238094745,-0.032257649939888,
57,0.43312678277402555,,-0.8822658991633625
58,0.2955578484696079,-0.09590663391475923,
59,0.15281826290172845,,-1.052373924677533
60,0.10111921994617924,-0.06820027897189043,
61,0.10558734638306658,,-1.189434266769291
62,0.0789202150852644,0.05135434673325631,
63,-0.010460966956876268,,-4.547099914988621
64,0.001975891991019019,0.0549023595550589,
65,-0.10314610520490224,,-2.686835393373337
66,-1.0380657279971688,0.03615801714604003,
67,-0.689265943525436,,-2.1163041840952337
68,-0.37195196131967345,0.06122747112390268,
69,-0.23853186520596903,,-1.4862435365162212
70,0.15851203596123628,0.059284377530473484,
71,0.6408240335814483,,-1.3621219833623823
72,0.4302441750975621,-0.15978318049144558,
73,0.2592693105854266,,-1.1519638782668884
74,0.17227312418100754,-0.15461590673588171,
75,-0.18978228188066742,,-1.750782404736945
76,-0.12611448596894206,-0.18551934688798188,
77,-0.08387766803543441,,-1.5543896214815112
78,-0.05518857389470485,-0.17353670632307466,
79,0.09448410641423383,,-1.4779882748081874
80,-0.8987849072417433,-0.16402805221230646,
81,-0.5548073604588847,,-1.4056707240858475
82,-0.384467359046357,-0.09150232893501113,
83,-0.2055676989510325,,-1.269957191167552
84,-0.13607544749343845,-0.11836301495290347,
85,-0.20143313037938393,,-1.854198228614253
86,-0.06702741310137043,-0.09206463143497015,
87,-0.08499165259415262,,-1.489556896907998
88,-0.042175610423766684,-0.0986837417361603,
89,-0.04876004904252133,,-1.384073130943612
90,-0.04328732003080175,-0.09283984169178701,
91,-0.028621796323293015,,-1.393753290654913
92,0.6720296690497524,-0.0891243085242761,
93,0.4800093323673477,,-0.49106859339661046
94,0.31896398329904435,-0.0839030180548706,
95,0.6717343480948896,,-0.9966013311818641
96,0.44636828863518585,0.045630654663794595,
97,0.29397732352333866,,-1.2419096000238814
98,0.10460441361388861,0.04180734756092282,
99,0.06997561793852897,,-1.1722422873086917
100,0.04665711647063517,0.03875896229193209,
101,-0.0007538654082037792,,-1.1930433134751
102,-0.7016981807267818,0.025325349255865902,
103,-0.46655012220951997,,-1.2280480811609225
104,-0.30986934160057317,-0.15067735818415878,
105,-0.21207043506480616,,-1.2058242910110462
106,-0.22755867243945138,-0.035443297832306334,
107,-0.27469002237953466,,-1.2406652678235361
108,-0.1939000151844773,-0.019764022323733435,
109,0.12433331374307496,,-1.234344870827214
110,0.0829750764050482,-0.02060415022401988,
111,-0.3800301754419211,,-1.04466922283895
112,-0.22590671195028472,0.025929602663535643,
113,-0.15909954095124243,,-1.1184478058293188
114,1.1739834417951482,0.0018363810181032322,
115,0.7770324798206435,,-1.1990850374620152
116,0.51631451807491,-4.57332232478467e-05,
117,0.3438214596829876,,-1.0195932798393774
118,0.2308293179281721,-0.012739432811889488,
119,0.15339932347223273,,-0.26593367321186656
120,0.10194708121126078,-0.013464950570785297,
121,0.06668470567350279,,-0.8260270196186912
122,0.027377002665192114,-0.015478998313971442,
123,0.01296431144539199,,-1.0831304358022318
124,-0.15754037952019806,-0.007850892348021523,
125,-0.11941938435185463,,-1.2258311009856695
126,-0.10856770139762772,-0.04234790443415726,
127,-0.08030267470537816,,-1.3621184182051296
128,-0.06218750217811954,0.18158563635902852,
129,-0.041609487327930274,,-1.3851681568714571
130,-0.018390240284772368,0.22170460335443157,
131,-0.015183891078598867,,-1.7299312514346525
132,-0.010014795386740683,0.17604732695257114,
133,-0.004680664861616718,,-1.4563212863454633
134,-0.00622077233616224,0.20360821640390564,
135,-0.0044383926797189055,,-1.2211272989693458
136,0.0015386138731599093,0.17125202077835203,
137,-0.48934147351586965,,-1.0208810594589524
138,-0.2967732070959576,-0.2861142374227652,
139,-0.20774541902287771,,-1.1433522698428795
140,-5.163349779833676,-0.25783876070441597,
141,-3.4158163634288377,,-1.2712585150198046
142,-2.443183992443888,-0.23135786993199609,
143,-1.5525979261260432,,0.208830859535374
144,-1.1271845698182386,-0.2061544097155556,
145,-0.7499451208000236,,0.15625868111260277
146,-0.4687743913426722,-0.20442742128650354,
147,-0.3619821866904424,,-1.6089451811372137
148,-0.33916828768336793,-0.19154172697363722,
149,-0.22552494114673138,,-1.4134704487708898
150,0.10737688983395363,0.14898720887522354,
151,0.2043258171086266,,-1.5202167773950765
152,0.41051591956096156,0.15542491424312288,
153,0.2784802635264566,,-1.2810751050112377
154,0.19669102094980173,0.2152831152305639,
155,0.25331129628211535,,-1.3190398541253014
156,0.18670323975719827,0.2027836395232354,
157,0.07190441228137189,,-1.2439874771615815
158,0.0957171812443015,0.3880153623146777,
159,0.051590914903906625,,-0.8430898886621905
160,-0.020831794116934678,0.3808836606864163,
161,-0.01357575774363213,,-0.8190257707338023
162,-0.009071724573697216,0.34160699493080554,
163,0.060429275164716995,,-1.0277713640467927
164,0.042315568273342485,0.331313941526297,
165,0.020303535533002813,,-1.1166004496870998
