-0.28727973,1.11039,0.13886152,-0.16038627,0.3310153,0.5760514,0.5671629,0.53685844,0.31594187,0.7721211,0.20029378,0.29888862,0.22895865,0.69144637,0.17061596,0.713635,0.73015655,0.08819908,0.69554884,0.9520643,0.22059788,0.43578306,0.28988022,0.2997847,0.45974907
0.4060959,0.44626802,0.08380015,0.075963184,0.18760112,-0.44712004,0.13468798,0.5757036,-0.23230128,0.1370867,-0.21564825,-0.028383868,0.006051173,-0.42197865,0.33103666,-0.2402503,-0.093371645,0.21877495,0.18467698,-0.85821105,-0.41714135,-0.5579032,-0.8502651,-0.2327686,-0.30542034
-0.07936561,-0.11882677,-0.5240101,-0.43398917,-0.01643881,0.101248525,-0.5211113,-0.40797582,-0.22199086,-0.33081266,-0.40092143,0.012218057,-0.59038604,-0.26876545,0.017680342,-0.63736535,0.21581076,-0.3745622,-0.2150562,0.18565163,-0.4196446,-0.9610693,-0.33435988,-0.16173196,0.33825725
-1.5137363,-0.07949465,-0.6294176,-0.5369151,-0.012246862,-1.2355131,-0.55072207,-1.0392257,-0.5224278,-0.820703,-1.5524414,-0.5877599,-0.6551735,-0.68222136,0.4879246,-0.6286571,0.17916672,-0.504715,-0.5589647,-0.039218802,-0.57587904,0.003022012,0.45602405,0.11227299,0.915084
0.044545316,0.013248337,0.20214816,0.31470567,-0.17604797,-0.2915711,0.03812435,0.68054957,-0.056809567,0.54645074,0.27500167,0.31901494,0.022187826,0.5828751,0.107861094,-0.20478302,0.12328548,0.24936952,0.9638965,0.37661988,-0.062594034,0.03499416,0.35221985,0.21944455,0.54921037
0.35719344,0.73122567,0.27005407,-0.14708463,0.379955,0.7226893,0.48791805,0.3987835,0.19966877,0.72180737,0.73217,0.7775828,0.36532772,0.37711647,0.41788915,1.0411322,1.1010696,0.42265576,-0.023506865,0.61756117,0.49943757,0.6440443,0.8487159,0.40573102,0.8491637
-0.0910405,0.3802653,0.44330022,0.19684537,-0.26001748,0.95911074,0.6364757,0.5030098,0.07552332,0.27490845,0.71023506,0.36835852,0.54796345,-0.21198975,0.61963094,0.5313065,0.30824476,0.47847018,0.6694817,1.1353606,0.80119867,1.185625,1.3674573,0.34557837,0.4635123
-0.20405624,0.13624645,-0.3546279,0.24095322,0.9318251,-0.2685713,0.085435145,0.022240578,-0.04421779,0.0069389986,-0.4694655,0.2769191,-0.13355029,-0.07962603,0.09443379,-0.7945258,0.6202204,0.28399616,0.022549617,-0.44462913,0.12355974,-0.25528336,0.2587759,-0.18872789,-0.99856687
0.23816858,0.27370724,-0.016121816,0.5769204,0.09477361,0.8239195,0.7792777,0.15636994,0.30358696,-0.16936866,0.6451287,0.5072277,-0.058620826,0.22654468,0.5640015,0.011766068,-0.25429773,0.16501464,0.2296057,0.16901689,0.35529786,-0.014656835,-0.86184234,-0.057690733,-0.46910855
0.26597518,0.56105525,-0.1375274,0.43105644,0.18960999,0.731765,0.22541908,-0.085311815,0.06569277,0.38582495,1.0311807,0.51772994,-0.061274238,0.16626203,0.58324165,0.5111037,0.44168505,0.1898462,-0.8404688,0.36993143,0.572924,0.053221573,-0.27797347,-0.34204304,0.27345234
0.2653223,-0.39638036,-0.45999584,0.21245617,0.12320351,0.42645815,0.087767035,-0.15411775,0.059252087,0.042833388,0.031988275,0.32400846,-0.20140653,0.55424315,0.076661885,0.33725,0.16369182,0.178615,-0.053391733,-0.023132643,0.070468925,-0.08164194,-0.013578556,-0.47214466,-0.15279854
0.003147006,-0.26825717,-0.09585337,-0.25622028,0.15609823,-0.378345,-0.2962036,-0.013658098,0.01926178,0.06775459,0.02151734,-0.04634013,0.19913166,0.23439357,0.2875751,0.027305445,0.9542029,-0.18598475,-0.10250123,0.03285793,-0.09828578,-0.21687892,-0.13450662,0.41317025,-0.27181605
-0.07203551,0.41867128,-0.11070904,-0.22141151,-0.1878596,0.6459445,0.19649802,-0.07907921,0.31352913,-0.34595928,0.7164598,0.01227768,0.057157305,-0.09290977,-0.31223917,0.20141539,0.3337371,0.14290075,-0.15755247,-0.7012059,0.19124134,0.14106378,0.41071334,-0.34359962,0.07580835
0.027695721,0.6673778,0.5454105,-0.11379953,0.08122714,0.1278345,0.5950466,0.31784847,0.06380832,-0.10032105,0.74433607,0.76568825,0.27986217,0.09588651,0.33236682,0.50318516,0.5537345,1.5191943,0.050077878,0.21091464,1.2526238,0.7067219,0.83299047,0.9786032,1.104574
-0.55132884,-0.31706566,-0.7566308,-0.49078578,-0.5628204,-0.5433254,-0.7638275,-0.48276186,-0.6718184,0.052437272,-0.5637348,-0.70472754,-0.06020926,0.030961028,-0.08097249,-0.086769074,0.22803794,-0.6661277,0.05626987,0.37489146,-0.1135609,0.7031118,0.4065698,-0.76804173,0.32320052
-0.0645086,-0.29468822,-0.104640976,-0.4303147,0.0070270244,-0.81540186,-0.1716352,-0.060282357,0.3309474,-0.3903532,-0.06210948,0.13041185,0.4300778,-0.41973344,0.08352665,0.073626876,0.19328816,0.1842432,-0.6479827,-0.23984765,-0.013194815,-0.047658272,-0.012664582,0.45807618,0.4607197
0.8519955,-0.19977078,1.1764429,0.46338972,0.32414868,0.90989227,0.26854986,0.43845454,0.50306726,0.2936203,0.79321427,0.37043476,0.86866564,-0.14501217,0.947073,0.970118,0.43226007,0.4590074,1.5125333,0.6394683,0.08011184,0.9070935,0.5509998,0.8219005,1.3478575
-0.16216788,-0.23283716,-0.48551866,-0.27055496,0.14038487,0.24225658,-0.49031377,0.019315977,0.34049186,0.007962158,-0.35200953,-0.45113432,0.15477558,-0.085798875,-0.12111242,0.1949033,-0.3556043,0.6643168,0.1094181,0.43790796,0.42906138,-0.0073092757,-0.19466582,0.096661665,0.2528898
0.21715926,0.055047416,-0.017140385,0.019299698,0.5478104,-0.016321842,0.098490715,0.032627687,0.13223252,0.25383627,0.45571527,0.31378037,0.6000124,0.5293593,0.7618322,-0.06537289,0.49082032,0.34059662,0.6572876,0.2421434,-0.03695963,0.010055459,-0.1966352,0.2018804,0.59291167
0.60114974,0.7546889,0.41945347,0.6744392,0.2119808,0.5384089,0.6854255,0.15964379,0.56331575,-0.34801483,0.4032071,0.39875686,0.21213928,0.21676444,-0.0030015917,0.40012756,0.3710483,-0.48665458,0.23490079,0.08893586,0.06869009,-0.19659518,0.43054202,0.15224943,-0.23651012
0.5246161,0.8856825,-0.1371835,0.65765757,0.32897097,0.03216049,0.2911592,0.19999899,-0.18572556,0.618925,0.30039105,-0.20087187,-0.11692816,0.10039338,0.6561828,-0.1014818,-0.04270624,-0.43358132,-0.15466146,0.6365132,0.12013704,-0.019409756,0.70151097,0.49917275,-0.0064057945
0.1291155,0.46383387,0.57419706,0.21241623,0.6553361,0.29961517,-0.15009956,0.3215933,0.57184226,0.64288587,0.033210054,0.48053038,0.015954974,0.22941296,0.042156138,0.28995758,0.10066848,1.0565738,0.5928091,0.94620586,0.1463797,0.2364523,1.0897207,0.6735471,1.1206808
1.0252925,0.35991615,0.34647024,0.48103502,0.020283394,0.41641968,0.27452356,-0.07242517,0.23144676,0.13569767,0.22408831,-0.05630077,0.5794876,0.34406236,-0.11250723,0.6887532,-0.037362825,0.61549837,0.16309081,-0.45746073,-0.4611191,-0.0553395,-0.30450436,0.025414274,-0.75304986
