,V1,V2,V3
0,0.06880160711956543,0.4228738646353232,0.31005033899099677
1,-0.09125848058614239,1.015436928455887,
2,0.02201234028592043,0.90637116238965,0.6276570224556126
3,-1.2088196528309252,1.2037467788973397,
4,-0.03575728584103832,0.5610405373966513,0.8667400029979782
5,-0.060877402544783854,0.5274235765198382,
6,-0.02530442404877972,0.4644318549376548,0.6691816125909706
7,-0.013418620432002797,0.46971331832007013,
8,0.30627013341714954,0.4369886640692335,-0.4668719130626694
9,-0.7307185858947773,1.1458835809545056,
10,-0.34606213858260676,-0.1663377121546501,0.06247569211762516
11,-0.1679695171855042,-0.30319927098009986,
12,0.06695997359682207,-0.3564820331126994,-0.12331397666407484
13,-0.10165598532276698,-0.2513244369875207,
14,-0.04818979913786452,0.23676635402557727,0.10106128457288732
15,-0.09025212428275543,0.42791785163744445,
16,-0.042321156453220266,0.07276681306524413,0.24428703993410109
17,-5.2132634345291445e-05,0.1853218494328262,
18,-0.13334933832299184,0.16706111479649083,0.18853520578373353
19,0.08746224279565114,0.0774400556585062,
20,0.11430743986527636,0.13627517113769866,-0.0379353869964046
21,0.06629874749916384,0.1391650872404545,
22,0.10420262395322571,-0.08460143660065084,0.18263454459919629
23,0.0169083613870247,-0.01567644471014556,
24,0.007744513635734538,-0.004131801880123947,0.04262262588332884
25,-0.07830978718797933,-0.018247185897656754,
26,-0.03865013823356766,-0.14159575651527995,0.3399930024691218
27,-0.003209424837660596,-0.158053464310708,
28,-0.034593912187304725,-0.15451353742030083,-0.18068350403204597
29,-0.02247014127218638,-0.16781753307543784,
30,-0.04298733315369752,0.45820741226650136,-0.06047299344746754
31,-0.08054043849664573,0.42770515245909435,
32,-0.06801828050903319,0.5954580089895369,0.1068989868894909
33,-0.03190110275894071,0.49852215514354076,
34,-0.15444482927544376,0.8660874314108978,0.13458825826813145
35,-0.07114723419403458,0.7261310217410698,
36,0.42389768935424105,0.6447241125080346,0.3115595895378035
37,0.23966919161448308,0.8648378929219822,
38,0.11170002810973248,0.9711609013401034,0.714790658709352
39,-0.01754712176843328,0.6186588737230007,
40,-0.04993946094476692,0.5756306413896844,0.9188916232246559
41,0.46136528540022453,0.5464667425541097,
42,0.21639564622890226,1.0839917835932036,0.6984313655586085
43,0.07564364009423587,1.1692243517330299,
44,0.0361730923772562,1.125491836579411,0.901910250771783
45,0.9434029403064401,0.8272797088463695,
46,0.44263398912964114,1.2871125179873613,0.823259643936775
47,0.2311091782532853,0.8936972262434428,
48,0.11109591375584107,0.988174424070624,1.0593741658998326
49,0.04773380164226344,1.0203842312845715,
50,-0.1267509835742556,0.996802823810916,1.0917330248849888
51,-0.06371020930447292,0.8651799059174705,
52,-0.030791941185288527,0.0999086589932443,0.8718930659373871
53,0.005745706278783099,0.07571134035591583,
54,0.06175023316148711,0.19400129235821562,0.4607671389290796
55,0.10968315141308815,0.22047557268840365,
56,0.053771177480064464,0.26937349264826077,0.31580684838286294
57,0.0945675268164001,0.2951074516090337,
58,0.001418610446577026,0.3727824570277253,0.8489855084962938
59,0.19732537009301815,0.424467515973161,
60,0.10604157425456774,0.4572221855632574,0.6389735991522162
61,0.047085173464709716,0.4872225522384685,
62,0.03374165664013974,0.49365854953010385,0.5569634126227317
63,0.015781839078324766,0.5886255966041837,
64,0.15231652807953486,0.8460811722946118,2.9005146289592614
65,0.42249102895292723,0.8734677550241102,
66,1.2421428335686278,1.152352113556448,1.6528677854287088
67,0.3102259468566643,1.9096489307202733,
68,-0.15566737769487918,2.0008454127299067,2.1646629877778585
69,-0.08584668660389766,1.8000386072762418,
70,-0.03985262279486594,1.5612973177140237,1.8541216657307662
71,0.048569961763782914,1.5813509909527912,
72,0.025924071320834706,1.5289660643251717,1.6477068378375241
73,-0.8147797759379847,1.7753535116666952,
74,-0.3850066171543641,1.8068859810900093,1.6650088067532287
75,-0.12380880914016527,1.2445838731783088,
76,-0.05684872093920547,1.0933912260691183,1.2872152066656832
77,0.017584697717630552,1.0013204014324881,
78,0.007148343899158015,0.8454564037447547,1.0843258739661492
79,0.0025434762060280547,0.7513700185474617,
80,0.0018422323020961062,1.063609203541303,0.7324649468289395
81,0.0077587206779065904,0.9857938580866294,
82,0.004418646799233053,0.9410739147425583,1.0098801560852109
83,0.0022409191638650726,0.2084433739640651,
84,-0.02911457645633748,0.16942858247241965,0.6273244859279511
85,-0.00827253754608935,0.0926495499037767,
86,-0.003699071858686727,0.02972394461641785,0.246711881331176
87,0.14235720844852143,0.025686271098477598,
88,0.23909915874776777,0.11159470618724968,0.10956857812087903
89,0.11277342153528254,-0.0715791068752919,
90,0.04760580735114239,-0.010428982882870936,0.16351641907614856
91,-0.0037313498782166644,0.0696969308991282,
92,0.005845243027707503,-0.06652607086797115,0.28121429493500133
93,0.002787707856207205,0.848915186910713,
94,-0.00275811762655768,1.0346911534731256,0.5253352897507708
95,-0.0012852839956646585,0.9689773479602184,
96,-0.02443570167966847,-0.05860692512318011,0.54981373005648
97,0.02255106032423497,-1.071294207379559,
98,0.0016373843615466403,-1.0438664717405948,0.7461825657797239
99,0.1843729675254509,-1.0271012334772591,
100,0.09304087167785646,-0.9460223502827845,0.8428472896198206
101,0.06455049123768623,-0.30004012243016953,
102,-0.10098704046819189,-0.15189597400253785,0.6278044492523704
103,-0.04687744097537313,-0.12985520298009445,
104,0.018628138001602793,-0.1872283652444898,0.46313003290945776
105,-0.07800665990315689,-0.10557450562237067,
106,-0.03847224904187658,-0.14813549361953515,0.33436335496574743
107,-0.018040199993636912,-0.16399774253995847,
108,-0.2673555067886049,-0.1563276372440077,0.23254908644933675
109,-0.12226067974473995,1.9984045458491817,
110,0.0032432286636719307,1.5204291679053674,0.8674262277802887
111,-0.06197716760243979,1.4427859207323068,
112,-0.024759992683468277,0.7410923839692156,1.813500614180981
113,-0.2375992741513884,0.7097211188588863,
114,-0.11144099263737449,0.5286610745752095,1.2828801136072925
115,-0.474099328798924,1.4621349604895757,
116,-0.0813278703988449,1.1236880739458062,1.2636283853890031
117,-0.03130635841172987,0.6953708839311672,
118,-0.014684323947415189,0.446069903878535,0.9742589070253058
119,-0.053464583653465646,0.9835496983950911,
120,0.18158591596056736,-0.3277861026051465,0.9363279779088463
121,0.8463325805689232,-0.10169460953028847,
122,-0.24445925182573752,0.28864666706836684,-0.363089843723983
123,0.07424585116757976,0.1229099710073296,
124,0.466026543409454,0.16226014723551113,-0.25257015696032203
125,0.22243053101775417,0.2552023358138158,
126,-0.06816299746112227,0.3300867165204053,0.030200588616493385
127,0.03238197754392077,0.2708430254993599,
128,0.014595111552987655,0.7938865616312037,0.08876365967770256
129,-0.015181023380941315,0.790081773538124,
130,-0.19323306002366936,0.6897009027256115,0.6198191886983048
131,-0.07394090603907011,0.5353693445607296,
132,0.015152659526443388,0.4106329197776241,0.4657998563802777
133,-0.017135616876160886,0.3990169823920011,
134,0.006070917839524927,0.2564742398747053,0.4811688295556854
135,-0.14700618549995134,0.2429202189791585,
136,-0.017388455737122728,0.6997135304787226,0.20113264788480656
137,-0.008145170918009335,0.45511660576843077,
138,-0.004469541489434584,0.47499883255643793,0.18978034480875383
139,-0.0022015659767675214,0.44534491711350266,
140,0.06456515834469408,0.454149397526182,0.016831180766593568
141,0.07253837113982002,0.4700655233784538,
142,0.04886353212586845,0.4902817281833425,0.24218499781713757
143,0.023178334658237945,0.49488299582946954,
144,0.010917879539177522,0.7618699227851695,0.508064448660728
145,0.02876703721190098,0.8464758010370425,
146,0.01474859793896504,0.8210865246712163,0.5938148001372745
147,0.03871562393131259,1.0900289661963707,
148,0.01517534537221244,1.226643547145653,1.445129584462042
149,-1.4363604170650897,1.3124662371307003,
150,-0.5615544836177572,0.8196088544661744,1.0232668243294158
